0.058	0.15	0.29	0.22	0.64	0.77	0.64	0.29	0.29	0.24	0.95	0.36	0.93	0.97	0.95	0.61	0.52	0.42	0.096	0.052	00.2	0.059	0.36	0.89	0.79	0.96	0.64	0.34	0.78	0.35	0.0053	0.83	00.5	00.3	0.056	0.14	0.066	00.7	0.43	0.36	0.94	0.38	0.72	0.86	0.35	0.67	0.48	0.87	0.086	0.57	0.92	0.28	0.63	0.28	0.17	0.42	0.24	0.81	0.76	0.021	0.17	0.77	0.86	0.67	0.067	0.91	0.81	0.13	0.61	0.24	0.49	0.55	0.62	0.21	0.41	0.98	0.88	0.89	0.85	0.97	0.46	0.77	0.25	0.095	0.059	0.42	0.52	00.3	0.23	0.28	0.32	0.39	0.047	0.18	0.062	0.11	0.091	0.87	0.25	00.7	0.11	0.74	0.25	0.74	0.94	0.66	0.71	0.82	0.54	0.56	0.79	0.0063	0.34	0.033	00.1	00.4	0.45	0.62	00.7	0.68	00.9	0.025	0.07	0.95	00.2	0.13	0.06	0.29	0.0042	0.31	0.99	0.12	0.043	0.24	0.85	0.99	00.9	0.57	0.81	0.44	0.13	0.59	0.45	0.47	0.63	0.55	0.86	0.074	0.17	0.56	0.75	0.069	0.59	0.82	0.016	0.79	0.95	0.076	0.086	0.96	0.38	0.081	0.073	0.43	0.32	0.92	0.41	0.22	0.49	0.22	0.66	0.62	0.81	0.11	0.084	0.44	0.66	0.95	0.51	0.83	0.51	0.26	00.9	0.096	0.082	0.92	0.89	0.034	0001	0.97	0.99	0.38	0.054	0.064	00.8	0.38	0.99	0.22	00.6	0.48	0.43	0.26	0.097	0.25	0.38	0.18	0.68	0.041	0.13	0.19	0.88	0.64	0.46	0.78	0.73	0.54	00.7	0.62	0.57	0.69	0.59	0.56	0.072	0.65	0.63	0.88	0.023	0.61	0.092	0.62	0.093	0.53	0.88	0.19	0.77	0.26	0.37	0.45	00.3	00.5	0.65	0.18	0.14	00.1	0.96	0.87	0.64	0.65	0.49	0.21	0.35	0.078	0.77	0.42	0.72	00.4	
00.3	0.75	0.016	0.39	0.37	0.11	0.91	0.25	00.3	0.69	0.51	0.67	0.14	0.81	0.17	0.79	0.99	0.31	0.89	0.94	0.17	0.53	00.6	0.66	0.74	0.94	0.74	0.52	0.36	0.46	0.92	0.66	0.21	0.94	0.045	0.57	0.046	0.96	0.82	0.35	0.65	0.33	0.017	0.79	0.15	0.19	0.57	0.13	0.49	0.47	0.074	0.67	0001	0.67	0.32	0.74	0.61	0.061	0.26	0.97	0.52	0.18	0.63	0.73	0.12	0.68	00.3	0.17	0.64	0.13	0.51	0.28	0.46	0.53	0.067	0.61	0.72	0.64	0.74	0.21	0.11	0.81	0.88	0.11	0.48	00.2	0.85	0.095	0.26	0.11	0.069	0.78	00.3	00.7	0.51	0.41	0.37	0.81	0.58	0.01	0.94	0.092	0.29	00.4	0.62	0.36	0.0048	0.34	0001	0.74	0.54	0.11	0.56	0.42	0.21	0.039	0.62	0.062	0.13	0.88	0.17	00.2	0.67	0.47	00.9	0.18	0.88	0.28	0.99	0.46	0.29	0.93	0.56	0.58	0.32	0.18	0.94	0.33	0.51	0.94	0.072	0.056	0.043	0.63	0.48	0.26	0.67	0.098	0.32	00.8	0.98	0.49	0.0059	0.65	0.96	0.91	0.82	0.84	0.19	0.81	0.31	0.47	0.74	0.86	0.052	0.06	0.037	0.99	0.39	0.55	0.92	0.46	00.6	0.97	0.089	0.079	0.22	0.76	0.18	0.54	0.56	0.16	0.03	0.57	00.8	0.99	0.47	0.63	0.83	0.66	0.44	0.14	0.13	0.17	0.00074	0.19	0.23	0.038	0.17	0.62	0.59	0.098	0.082	0.19	0.064	0.17	0.27	0.29	0.93	0.44	0.83	0.49	00.6	0.86	0.055	0.41	0.85	0.53	0.033	0.68	0.19	0.47	0.82	0.32	0.64	0.82	0.51	0.88	0.86	0.68	00.5	0.44	0.78	0.58	0.63	0.85	0.75	00.9	0.13	0.68	0.34	0.96	0.17	0.94	0.81	0.22	0.35	0.66	0.75	0.38	0.34	0.94	0.85	0.16	0.27	00.5	
0.97	0.78	0.37	0.83	0.46	0.87	0.27	0.24	0.45	00.9	0.086	00.2	0.79	0.22	0.89	0.13	0.18	0.054	0.076	0.99	0.28	0.42	0.65	0.031	0.81	0.99	0.97	0.66	0.14	0.24	0.15	0.12	0.018	0.53	0.94	0.48	00.4	0.21	0.72	0.85	0.11	00.8	0.057	00.9	0.023	0.94	0.038	00.2	0001	0.11	0.19	0.27	0.54	0.84	0.31	0.34	0.83	0.28	0.00045	0.97	0.52	0.15	0.088	0.54	0.68	0.033	0.018	0.079	0.25	0.74	0.93	0.36	0.54	0.99	0.26	0.56	0.93	00.3	0.76	0.93	0.41	0.95	00.2	0.95	0.79	0.51	00.3	0.62	0.79	00.3	0.59	0.31	0.45	0.68	0.85	0.13	0.71	0.87	0.21	0.96	0.61	0.14	0.31	0.15	0.13	0.57	0.71	0.058	0.88	0.47	0.98	0.29	0.42	0.19	0.24	0.21	0.69	0.54	0.83	0.48	0.84	0.42	0.79	0.29	0.097	0.64	0.42	0.81	0.51	0.63	0.76	0.12	0.77	0.073	0.26	00.9	0.65	0.97	0.95	0.52	0.45	0.94	0.81	0.87	0.13	0.056	0.084	0.82	00.6	0.92	00.3	0.43	0.34	0.09	0.72	0.43	0.73	0.14	0.24	0.24	0.77	0001	0.36	0.53	0.071	0.62	0.43	0.72	0.59	0.39	0.24	0.04	0.32	0.056	0.91	0.45	0.11	0.99	0.27	0.71	0.91	0.57	0.14	0.24	0.66	0.86	0.68	0.39	4.3e-05	0.91	0.63	0.77	0.91	0.99	00.3	0.98	0.61	0.73	00.7	00.2	0.12	0.94	0.24	0.44	0001	0.15	0.89	0.11	0.15	0.16	0.82	0.056	0.73	0.96	00.3	0.39	0.82	0.97	0.77	0.82	0.89	0.41	0.59	00.8	00.4	0.89	0.78	0.0071	0.62	0.48	0.21	0.73	0.42	0.46	0.17	0.42	0.61	0.065	0.53	0.76	0.22	0.35	0.81	0.95	0.31	0.11	0.34	0.13	0.088	0.11	0.96	0.98	0.52	0.55	0.77	0.92	
0.43	0.55	0.92	0.052	0.031	0.13	0.79	0.45	0.59	0.96	0.88	00.2	0.024	0.41	0.96	0.25	0.76	0.78	00.2	0.072	0.89	0.54	0.21	0.98	0.65	0.16	0.95	0.17	0.71	0.73	0.085	0.14	0.28	0.0079	00.2	0.31	0.14	0.98	0.76	0.73	0.94	0.64	0.94	0.97	0.046	00.9	0.21	0.81	0.67	0.42	0.88	0.56	0.95	0.085	0.54	00.6	0.25	0.49	0.77	0.96	0.22	0.86	00.1	0.49	0.87	00.3	00.8	0.0098	0.28	0.56	0.74	0.22	00.2	0.68	0.18	0.25	0.57	00.4	0.052	0.25	0.81	0.93	0.81	0.77	0.015	0.35	0.37	0.26	0.84	0.15	0.22	0.055	0.0059	0.33	0.55	0.87	0.62	0.35	0.88	00.9	0.91	0.63	0.12	0.12	00.3	0.31	0.36	0.88	0.71	0.41	0.13	0.52	0.34	0.93	0.29	0.36	0.28	0.66	0.62	0.12	0.81	0.85	0.17	0.81	0.17	0.72	0.69	00.8	0.07	0.57	00.7	0.98	00.2	0.82	00.1	00.5	0.13	0.46	0.38	0.84	0.88	0.51	0.36	0.22	0.44	0.65	0.58	0.72	0.31	00.2	0.83	0.12	0.049	0.0026	0.93	0.22	0.72	0.61	0.018	0.79	0.18	0.72	0.78	0.38	0.54	0.88	0.88	0.67	0.34	0.26	0.51	0.21	0.76	0.87	0.44	00.2	0.52	0.015	0.92	0.83	0.22	0.75	0.94	0.27	0.75	0.87	0.49	0.47	0.48	0.51	0.27	0.67	0.22	0.042	0.045	0.76	0.92	0.92	0.43	0.26	0.18	0.94	0.47	0.95	0.81	0.91	0.15	0.33	0.92	0.064	0.16	0.14	0.81	0.097	0.41	0.57	0.97	0.89	0.039	0.45	00.4	00.3	0.11	0.62	0.35	0.16	0.39	0.27	0.083	0.82	0.52	0.27	0.76	0.99	0.21	0.58	00.9	0.36	0.91	0.82	0.42	0.063	0.96	0.24	0.16	0.37	00.8	0.13	0.26	0.84	0.57	0.66	0.15	0.69	0.28	0.49	
0.85	0.67	0.76	0.93	0.49	0.28	00.2	0.25	0.27	0.41	0.83	0.17	0.77	0.73	0.99	0.19	00.8	0.96	0.43	0.96	0.32	0.23	0.082	0.58	0.07	0.66	0.24	0.22	0.35	0.52	0.71	0.19	0.19	0.47	0.13	0.68	0.75	0.32	0.93	0.02	0.73	0.76	0.19	00.5	0.49	0.19	0.69	0.29	0.14	0.12	0.25	0.47	0.35	0.33	0.049	0.42	0.98	0.29	0.63	0.33	0.82	0.34	0.52	0.008	0.81	0.65	0.69	0.56	0.98	0.62	0.58	0.71	0.38	0.77	0.21	0.87	0.96	00.9	0.16	00.1	0.021	00.4	0.57	0.37	0.73	0.62	0.79	0.72	0.91	0.42	0.049	0.72	0.77	0.57	0.73	0.58	0.22	0.42	0.13	00.2	0.035	0.71	0.91	0.41	0.48	0.12	0.28	0.44	0.02	0.44	0.54	0.041	0.84	00.1	0.41	0.58	0.72	00.2	0.29	0.62	0.62	0.34	0.35	0.39	0.92	0.076	0.96	0.14	0.49	0.097	0.34	0.53	0.81	0.25	0.94	0.28	0.37	0.22	0.72	0.39	0.66	0.26	0.43	00.5	0.36	0.84	0.074	0.075	0.041	0.37	00.7	0.66	0.71	0.045	0.051	0.63	0.12	0.016	0.77	0.61	0.11	0.11	0.14	0.92	0.36	0.083	00.2	0.73	00.3	0.92	0.12	0.96	0.18	0.55	0.46	0.54	0.39	0.53	0.61	0.44	00.9	0.31	0.098	0.61	0.36	0.15	0.24	0.48	0.16	0.007	0.092	0.28	0.12	0.24	00.2	0.48	0.32	00.4	0.21	0.62	0.32	0.33	0.58	00.5	0.89	0.032	0.04	0.28	0.56	0.65	0.72	0.46	0.96	0.81	0.066	0.32	0.96	00.3	00.8	0.13	0.31	0.89	0.41	0.43	0.12	00.6	0.91	0.44	0.0029	0.12	0.063	0.33	0.46	0.64	0.83	0.34	0.67	0.87	0.62	0.23	0.52	0.34	0.69	0.48	0.15	0.76	00.8	0.12	0.06	00.6	0.25	0.37	0.49	0.65	00.8	0.61	
0.25	0.71	0.054	0.26	0.83	0.12	0.58	0.29	0.76	0.41	0.64	0.43	0.28	0.26	0.66	00.8	00.6	0.35	0.28	0.75	0.11	0.087	0.87	0.17	0.69	0.12	0.54	0.17	0.77	0.34	0.78	0.022	0.05	0.84	0.28	0.88	0.95	0.86	0.17	0.71	0.28	0.81	0.14	0.56	0.069	00.8	0.36	0.67	0.15	0.64	0.42	0.26	0.73	0.29	0.43	0.42	0.41	0.97	0.59	0.18	0.31	0.37	00.2	0.36	0.21	0.48	0.24	0.17	0.34	0.42	0.88	0.62	0.23	0.019	0.18	00.3	0.82	0.53	0.96	0.97	0.18	0.39	0.23	0.91	0.68	0.67	0.33	0.085	0.64	0.92	0.26	0.95	0.29	0.46	0.31	00.5	0.94	0.55	0.67	0.28	0.97	0.55	00.9	00.2	0.57	0.07	0.49	0.39	00.6	0.46	0.36	0.78	0.84	00.6	0.69	0.52	0.26	0.017	00.6	00.9	0.93	0.86	0.84	0.22	0.32	0.15	0.73	0.26	00.7	00.4	0.54	0.67	0.95	0.43	0.86	0.52	00.5	0.36	0.91	0.11	0.81	0.27	0.89	0.66	0.86	0.58	0.18	0.12	00.6	0.78	0.02	0.53	0.65	0.86	0.75	0.97	0.014	0.48	0.23	0.71	0.88	0.76	0.38	0.83	00.2	0.25	0.34	00.7	00.6	0.25	00.8	0.42	0.52	0.69	0.075	0.38	0.27	0.25	00.5	0.87	0.035	0.52	00.4	0.68	0.38	0.15	0.65	00.4	0.63	0.88	0.11	0.51	0.65	0.49	0.34	0.84	0.74	0.68	0.54	0.34	0.93	0.34	0.76	0.45	0.031	0.84	0.83	00.3	0.089	0.33	0.17	0.12	0.84	0.57	0.81	0.23	0.72	0.46	0.62	0.35	0.34	0.73	0.87	0.98	0.23	0.21	0.82	0.97	0.89	0.36	0.31	0.82	00.7	0.07	0.27	0.73	0.91	0.098	0.034	0.99	0.42	00.2	0.12	0.27	0.77	0.92	00.5	0.49	0.38	0.12	0.84	0.72	0.85	0.71	00.7	0.078	
0.92	0.53	0.043	00.8	0.89	0.35	0.63	0.59	0.42	00.9	0.32	0.33	0001	0.35	0.32	0.42	0.56	0.44	0.69	0.33	0.36	0.18	0.82	0.74	00.3	0.67	0.46	0.16	0.38	0.16	0.23	0.29	0.69	0.28	0.095	0.57	0.63	0.72	0.16	0.05	0.62	0.48	0.38	0.62	0.84	00.7	0.037	0.39	0.14	0.73	0.72	00.5	0.91	0.55	0.24	0.21	0.21	00.7	0.37	0.59	0.86	00.6	0.88	0.55	0.88	0.97	0.12	0.51	0.69	0.28	0.56	0.31	0.76	0.94	0.93	00.6	0.63	0.97	0.99	0.77	0.69	0.72	0.27	00.6	0.26	0.51	0.81	0.47	0.21	0.18	0.061	0.072	0.78	0.94	0.62	0.66	0.91	0.74	0.17	00.6	0.017	0.73	0.92	0.78	0.67	0.85	0.37	00.3	0.81	0.37	0.071	00.5	0.083	0.34	00.1	0.35	0.85	0.92	0.82	0.062	00.1	0.88	0.13	0.89	0.82	0.75	0.55	0.73	0.49	0.72	0.33	0.51	0.45	0.25	0.29	0.12	0.091	0.66	0.42	00.9	0.027	0.49	0.41	0.11	0.83	0.51	0.46	0.68	0.43	0.28	0.74	0.53	0.16	0.88	0.42	0.97	0.63	0.97	00.7	0.12	0.69	0.03	0.63	0.14	0.28	0.91	0.26	0.37	0.57	0.68	0.27	00.6	0.17	0.68	0.71	0001	0.19	0.17	0.68	0.62	0.44	0.42	0.15	00.6	00.3	0.57	0.57	0.93	0.54	0.27	0.048	0.23	00.3	0.67	0.37	0.58	0.59	0.63	0.94	0.16	0.31	0.21	0.76	0.48	0.89	0.47	0.48	0.077	0.63	0.16	0.69	0.074	0.58	0.85	0.67	0.88	0.41	0.24	0.81	0.95	0.51	0.85	0.18	0.81	0.53	0.55	0.39	0.11	0.18	0.33	0.27	0.49	0.54	0.032	0.96	0.43	00.5	0.44	0.51	0.13	00.6	00.2	0.21	0.18	0.047	0.88	0.053	0.46	0.12	0.86	0.41	0.63	0.71	0.59	0.44	0.24	
0.13	0.82	0.36	0.31	0.15	0.63	00.8	0.69	0.66	0.76	0.12	0.16	00.2	0.63	00.3	00.8	0.83	0.51	0.98	0.88	0.39	0.029	0.34	00.5	0.89	0.75	0.13	00.6	0.34	0.57	0.85	0.47	0.39	00.2	0.79	0.55	0.83	0.59	0.24	00.5	0.35	0.36	0.66	0.55	0001	0.96	0.35	0.83	0.47	0.33	0.71	0.85	0.36	0.048	0.36	0.25	00.8	0.49	0.85	0.14	0.059	00.7	0.61	0.45	00.9	00.4	0001	0.73	0.99	0.24	0.23	0.33	00.6	0.89	0.89	00.6	0.85	0.24	0.42	0.32	0.57	0.13	0.17	0.93	0.18	0.53	0.17	0.98	0.021	0.023	0.12	0.08	0.72	0.73	0.53	0.62	0.13	0.53	0.35	0.12	0.77	0.59	0.45	0.37	0.48	0.34	0.97	0.33	0.58	0.39	0.65	0.15	0.52	0.83	0.071	00.7	0.36	0.24	0.68	0.38	0.27	00.8	0.46	0.99	0.53	0.99	0.61	0.67	0.52	0.96	0.79	0.29	0.55	0.24	0.66	0.027	0.58	0.63	0.36	0.16	0.019	0.015	00.3	0.54	0.84	0.37	0.24	00.2	0.62	0.93	0.58	0.88	0.73	0.046	0.87	0.26	0.039	0.47	0.92	0.56	0.43	0.71	0.85	0.98	0.95	0.52	0.0062	0.53	0.14	0.37	0.68	0.16	0.38	0.99	00.7	0.23	0.36	0.95	0.43	0.98	0.87	0.015	0.86	00.6	0.061	0.73	0.86	00.1	00.2	0.78	0.66	0.63	0.49	0.52	0.61	0.43	0.033	0.62	0.96	0.18	0.99	0.64	0.34	0.37	0.63	0.041	0.59	0.99	0.99	0.025	0.97	0.86	0.039	0.82	0.46	00.1	0.55	0.32	00.2	0.75	0.099	0.86	0.39	0.59	0.38	0.00038	0.02	0.41	0.62	0.98	0.59	0.61	0.62	0.93	0.97	0.25	0.97	0.57	0.24	0.96	0.59	0.21	0.82	0.63	0.031	0.28	0.73	0.58	00.6	0.93	0.34	00.7	00.8	0.72	0.29	0.18	
0.72	0.31	0.59	0.34	0.29	0.18	0.95	0.91	0.11	0.92	0.16	0.073	0.49	00.4	0.029	0.088	0.61	0.85	0.72	0.64	0.13	0.46	0.22	0.73	0.39	0.56	0.43	0.19	0.28	0.72	0.36	0.0038	0.027	0.95	0.35	0.31	0.13	00.3	0.22	0.24	0.22	0.38	0.31	0.72	0.78	0.34	0.81	0.39	0.19	0.53	0.024	0.32	0.98	0.24	0.058	0.37	00.8	0.49	0.56	0.08	0.21	0.92	0.083	0.24	0.88	0.43	0.55	0.011	0.73	0.78	0.25	0.95	0.16	0.56	0.67	0.94	0.91	0.47	0.33	0.098	0.00021	0.35	0.42	0.98	00.6	0.48	0.35	00.4	0.97	0.91	0.48	0.19	0.83	0.56	0.43	0.71	0.99	0.98	0.72	0.72	0.76	0.97	0.67	0.91	0.54	0.34	0.85	0.44	0.81	0.18	0.54	0.81	0.54	0.96	0.79	0.13	0.44	0.15	0.53	0.41	0.061	0.0028	00.6	00.9	0.56	0.025	0.61	0.55	0.0052	0.33	0.27	0.76	00.3	0.94	0.68	0.84	0.28	0.53	0.28	0.089	0.71	0.83	00.9	0.25	0.79	0.69	0.38	0.23	0.84	0.91	0.64	00.9	0.91	0.24	00.8	0.47	0.27	0.41	0.024	0.27	0.74	0.29	0.033	0.041	0.23	0.71	0.88	0.51	0.24	0.17	00.6	0.95	0.99	00.5	00.2	0.78	00.2	0.58	0.011	0.038	0.49	0.65	0.94	00.4	00.9	0.74	0.88	0.16	0.15	00.9	0.43	0.89	0.19	0.47	0.93	0.43	0.18	0.81	0.94	0.42	0.98	0.54	0.37	0.97	0.046	0.58	0.75	0.24	0.16	0.76	0.28	0.65	0.42	0.22	0.057	0.31	0.96	0.93	0.47	0.11	0.83	0.91	0.99	0.027	0.37	0.92	0.46	0.55	0.73	00.4	0.97	0.71	0.94	0.34	0.68	0.99	0.92	0.43	0.23	0.079	0.19	0.51	0.73	0.61	0.73	0.79	0.92	0.69	0.72	0.39	00.8	0.55	00.3	0.79	0.58	0.67	
0.71	0.037	0.23	0.44	0.44	0.19	0.15	0.38	0.54	0.83	0.37	0.45	0.26	00.6	0.53	0.45	00.1	0.27	0.056	0.83	0.055	0.97	0.52	0.78	0.37	0.32	0.33	0.67	0.12	0.91	0.34	0.83	0.95	0.57	0.27	0.38	0.76	0.43	0.76	00.3	0.25	0.13	0.75	0.51	0.72	0.28	0.96	0.83	0.55	0.017	0.66	00.6	0.99	0.18	0.38	0.36	0.51	0.71	0.026	0.62	0.62	0.37	0.45	0.57	0.93	0.73	0.95	0.69	0.15	0.71	0.99	0.41	0.84	0.74	0.92	0.56	0.023	0.88	0.39	0.57	00.9	0.048	0.18	0.89	0.23	0.56	0.25	0.74	0.27	0.28	0.36	0.89	0.64	0.81	0.46	0.57	0.54	0.42	0.27	0.69	0.13	0.26	0.095	0.97	0001	0.015	0.54	0.018	00.9	0.92	0.59	0.79	0.97	0.77	0.68	00.2	0.32	0.93	0.94	0.59	0.21	0.29	0.48	0.85	00.1	0.94	0.43	0.64	0.36	0.69	0.33	0.49	0.95	0.42	0.46	0.95	0.44	0.00033	0.96	0.33	0.92	0.55	0.13	00.9	0.32	0.81	0.099	0.64	0.75	0.036	0.23	0.96	0.33	0.71	0.81	0.43	0.65	0.23	0.073	0.014	0.93	00.4	0.51	0.88	0.82	0.97	0.82	0.26	0.97	0.78	0.59	0.89	0.34	0.72	0.79	0.66	0.53	0.89	00.3	0.28	0.93	0.53	0.23	0.26	0.24	0.04	0.69	0.89	0.27	0.76	0.91	00.2	0.16	0.41	0.076	0.99	0.38	00.9	0.24	0.35	0.68	0.83	0.25	0.021	0.55	0.037	0.68	0.081	0.93	0.98	0.36	0.85	00.5	0.59	0.11	0.74	0.63	00.8	0.63	00.9	0.57	0.54	00.1	0.73	0.95	0.18	0.72	0.33	0.076	0.96	0.68	0.76	0.79	0.93	0.78	0.35	0.96	0.46	0.43	0.89	0.43	0.78	0.74	0.94	0.37	0.85	0.68	0.0027	0.66	0.31	0.91	0.22	0.85	0.009	0.96	00.8	
0.19	0.67	0.12	0.26	0.63	00.8	0.023	0.43	0.73	00.8	0.78	0.69	0.26	00.2	0.58	0.69	0.99	0.33	0.63	0.36	0.18	00.3	0.36	0.84	0.61	0.27	0.062	0.46	0.28	0.018	0.25	0.47	0.69	0.38	0.73	0.32	0.18	0.75	0.75	0.91	0.56	0.53	00.6	0.82	0.73	0.19	0.51	0.72	0.51	0.14	0.078	0.69	0.44	0.44	0.53	0.053	0.71	0.59	0.51	0.99	0.61	0.77	0.45	00.3	0.15	0.18	0.63	0.33	0.94	0.38	0.24	0.49	0.91	0.85	0.31	0.64	0.033	0.82	0.36	0.55	0.95	0.44	0.24	0.39	0.88	0.77	0.44	0.59	0.36	0.96	0.57	0.97	0.72	0.024	0.27	0.87	0.21	00.9	00.2	0.14	0.28	0.44	0.64	0.19	0.29	0.94	0.83	0.32	0.76	0.18	0.87	0.71	0.62	00.1	00.1	00.5	0.87	0.55	0.083	0.24	00.5	0.66	0.21	0.23	0.68	0.48	0.096	0.89	0.38	00.3	0.03	0.66	0.74	0.67	0.85	0.023	0.61	0.67	0.34	0.37	0.86	0.21	0.077	0.48	0.31	0.18	0.97	0.18	0.72	0.058	0.42	0.23	0.71	0.63	0.45	0.39	0.11	0.55	0.28	0.49	0.84	0.31	0.15	0.58	0.98	0.99	00.6	0.58	0.67	0.95	0.95	0.52	0.15	0.029	0001	0.46	0.21	0.97	0.65	0.93	0.033	0.069	0.16	0.75	00.7	0.61	0.14	0.81	0.16	0.42	00.3	0.0056	0.73	0.45	0.59	0.71	0.44	0.19	00.3	0.11	0.14	0.25	0.63	0.29	0.28	0.63	0.75	0.48	00.6	00.4	0.42	0.64	0.47	0.57	0.39	0.17	0.19	0.53	0.97	0.35	0.95	0.27	0.35	0.68	0.72	0.94	0.39	0.16	0.13	0.69	0.27	0.26	0.94	00.9	0.55	0.21	0.53	00.3	00.7	0.13	0.71	0.11	0.77	0.18	0.69	0.16	0.34	0.87	0.68	0.32	0.22	0.63	0.59	0.57	0.32	0.31	
0.51	0.71	0.47	0.64	00.4	0.74	00.9	0.34	0.63	0.45	0.55	0.16	0.76	0.25	0.29	0.46	0.36	0.063	0.64	0.046	0.22	0.98	0.92	00.9	00.3	0.14	0.53	0.89	0.71	0.85	00.2	0.22	0.56	0.66	0.85	0.96	00.4	0.75	00.3	0.033	0.21	0.85	0.19	0.96	0.094	0.49	0.43	0.45	0.55	0.065	00.5	0.77	0.045	0.42	0.67	0.34	0.55	00.2	0.23	0.26	0.053	0.43	0.48	0.61	0.09	0.33	0.57	0.49	0.086	0.87	0.52	0.29	0.72	0.72	0.26	0.81	00.2	0.68	0.26	0.75	0.75	0.76	0.52	0.79	0.18	0.19	0.14	0.73	0.39	0.37	0.99	0.45	0.79	0.47	0.058	0.88	00.8	0.63	0.37	0.89	00.5	00.9	0.18	0.21	0.61	0.44	0.024	0.81	0.12	0.29	0.56	0.87	0.05	0.082	0.67	0.23	0.27	00.8	0.96	0.66	0.17	0.96	0.11	0.97	0.43	0.17	0.85	0.23	00.8	0.22	0.12	0.29	0.12	00.3	0.51	0.73	0.73	0.53	0.54	0.86	0.82	0.11	0.73	0.87	0.19	0.39	00.1	0.46	00.2	0.063	0.12	0.37	0.02	0.23	0.34	0.45	00.4	0.19	0.68	0.19	0.41	0.79	0.49	0.53	0.087	0.99	0.27	0.82	0.53	0.81	0.68	0.35	0.92	00.4	0.22	0.11	00.8	0.32	0.57	0001	0.38	0.69	0.37	00.4	0.92	0.71	0.85	0.32	00.9	0.52	0.51	0.31	0.31	0001	0.84	00.4	0.99	0.11	0.22	0.52	0.92	00.9	0.86	0.84	00.3	0.08	0.94	00.1	00.4	0.51	00.1	0.78	00.2	0.47	0.17	0.12	0.18	0.021	0.43	0.076	0.54	0.94	0.39	0.86	0.94	0.23	0.26	0.93	0.34	0.48	0.45	0.26	0.38	0.31	0.099	0.69	0.39	0.043	0.79	0.79	0.55	0.89	0.56	0.75	0.36	0.74	0.87	0.54	0.76	00.3	0.62	00.3	0.25	0.0043	0.16	0.19	
0.23	0.42	0.12	0.58	0.91	0.57	0.84	0.29	0.88	0.94	0.98	0.27	0.98	0.77	0.063	0.53	0.66	0.63	0.28	0.026	0.37	0.15	0.57	0.13	0.45	0.19	0.43	00.7	0.19	0.59	0.89	0.43	0.018	0.0065	0.0015	0.93	0.57	0.84	0.22	0.46	0.77	00.2	0.73	0.75	0.97	0.79	0.28	0.63	0.42	0.57	0.66	0.79	0.72	0.23	0.91	0.17	0.41	0.34	0.87	0.61	0.94	0.76	0.031	0.96	0.76	0.033	0.88	0.34	0.87	00.1	0.79	0.64	00.3	0.53	00.4	0.27	0.32	0.68	00.9	0.74	0.25	0.56	0.53	0.96	0.78	0.44	0.13	00.2	0.79	0.00097	00.8	0.72	0.76	0.83	0.68	0.52	0.87	0.57	0.86	0.74	0.67	0.66	0.38	0.97	0.18	0.78	0.24	00.5	0.46	0.14	0.24	00.7	0.69	0.77	0.66	0.48	0.21	0.79	0.67	0001	0.79	0.48	0.72	0.55	0.31	00.4	0.076	0.17	0.97	0.94	0.91	0.64	0.59	0.29	0.61	0.78	0.068	0.84	0.28	0.52	0.98	0.52	0.23	0.68	0.29	0.89	0.15	00.5	0.68	0.83	00.5	0.48	00.3	0.22	0.031	0.61	0.62	0.11	0.78	0.59	0.045	0.69	0.23	0.64	0.99	0.84	0.42	0.054	0.68	0.69	0.58	0.66	0.21	0.81	0.34	00.5	00.7	0.49	0.99	0.38	0.32	0.49	0.86	0.63	0.71	0.89	0.24	0.33	0.99	0.02	0.92	0.04	0.71	0.15	0.68	00.7	0.99	0.096	0.76	0.67	0.79	0.33	0.34	0001	0.14	0.68	0.49	0.84	0.17	0.49	0.22	00.5	0.98	0.071	0.12	0.68	0.96	0.36	0.013	0.95	0.38	0.94	0.99	0.093	0.091	0.67	0.79	0.083	0.77	0.55	0.76	0.56	0.88	0.097	0.56	0.025	0.78	0.049	0.86	0.95	0.54	0.077	0.45	0.51	0.15	0.57	0.19	0.11	0.93	0.21	0.061	0.31	0.14	0.056	00.4	0.23	
